,age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
25247,39,management,single,tertiary,cellular,18,nov,633,2,unknown,no
25248,38,services,married,secondary,telephone,18,nov,55,2,unknown,no
25249,49,management,married,tertiary,cellular,18,nov,231,2,unknown,no
25250,36,management,married,tertiary,cellular,18,nov,135,2,other,no
25251,33,services,married,secondary,cellular,18,nov,160,2,unknown,no
25252,34,admin.,single,tertiary,telephone,18,nov,67,6,unknown,no
25253,55,retired,divorced,tertiary,cellular,18,nov,113,3,unknown,no
25254,39,unemployed,married,tertiary,cellular,18,nov,191,2,unknown,no
25255,41,blue-collar,divorced,secondary,cellular,18,nov,103,6,unknown,no
25256,31,management,single,tertiary,cellular,18,nov,190,2,unknown,no
25257,40,admin.,single,secondary,cellular,18,nov,354,2,failure,no
25258,30,services,divorced,secondary,cellular,18,nov,174,2,failure,no
25259,37,management,married,tertiary,cellular,18,nov,204,2,unknown,no
25260,34,blue-collar,married,secondary,cellular,18,nov,148,2,other,no
25261,57,self-employed,married,secondary,cellular,18,nov,643,2,unknown,no
25262,42,management,single,tertiary,cellular,18,nov,89,2,failure,no
25263,33,management,married,tertiary,cellular,18,nov,171,2,failure,no
25264,34,blue-collar,married,secondary,cellular,18,nov,271,3,unknown,no
25265,49,management,married,tertiary,cellular,18,nov,244,3,unknown,no
25266,44,services,married,secondary,cellular,18,nov,218,2,success,no
25267,42,management,single,tertiary,cellular,18,nov,43,2,unknown,no
25268,36,self-employed,single,tertiary,cellular,18,nov,643,3,failure,no
25269,42,blue-collar,divorced,secondary,cellular,18,nov,136,2,failure,no
25270,44,management,married,tertiary,cellular,18,nov,643,3,unknown,no
25271,57,services,married,secondary,cellular,18,nov,127,4,unknown,no
25272,36,technician,divorced,secondary,cellular,18,nov,154,3,failure,no
25273,36,management,married,secondary,cellular,18,nov,54,2,unknown,no
25274,37,management,married,secondary,telephone,18,nov,217,2,unknown,no
25275,43,entrepreneur,married,secondary,cellular,18,nov,84,4,unknown,no
25276,53,self-employed,married,secondary,cellular,18,nov,110,1,failure,no
25277,35,management,married,tertiary,cellular,18,nov,187,2,unknown,no
25278,54,blue-collar,married,secondary,cellular,18,nov,373,4,unknown,no
25279,38,technician,married,secondary,cellular,18,nov,286,1,other,no
25280,43,unemployed,married,secondary,cellular,18,nov,202,2,unknown,no
25281,52,self-employed,married,tertiary,cellular,18,nov,68,2,success,no
25282,49,management,married,tertiary,cellular,18,nov,98,4,unknown,no
25283,40,management,married,tertiary,cellular,18,nov,170,2,unknown,no
25284,31,management,single,secondary,cellular,18,nov,129,2,unknown,no
25285,32,services,married,secondary,cellular,18,nov,400,2,unknown,no
25286,33,technician,married,secondary,cellular,18,nov,85,2,unknown,no
25287,34,admin.,married,secondary,cellular,18,nov,126,3,unknown,no
25288,40,technician,married,secondary,cellular,18,nov,241,2,failure,no
25289,30,technician,single,tertiary,cellular,18,nov,342,2,failure,no
25290,31,technician,divorced,secondary,telephone,18,nov,194,2,unknown,no
25291,34,services,married,secondary,cellular,18,nov,87,1,unknown,no
25292,45,services,married,secondary,cellular,18,nov,143,2,failure,no
25293,40,technician,single,secondary,cellular,18,nov,93,3,unknown,no
25294,40,self-employed,married,tertiary,cellular,18,nov,147,3,unknown,no
25295,35,technician,married,tertiary,cellular,18,nov,372,2,unknown,no
25296,33,admin.,married,tertiary,cellular,18,nov,86,1,unknown,no
25297,51,management,married,tertiary,cellular,18,nov,58,1,unknown,no
25298,38,services,married,secondary,cellular,18,nov,23,2,failure,no
25299,30,unemployed,single,primary,cellular,18,nov,119,2,unknown,no
25300,53,management,married,tertiary,cellular,18,nov,117,2,unknown,no
25301,32,admin.,single,secondary,cellular,18,nov,147,1,unknown,no
25302,30,management,married,secondary,cellular,18,nov,373,1,unknown,no
25303,50,unemployed,married,secondary,telephone,18,nov,177,2,unknown,no
25304,40,technician,divorced,secondary,cellular,18,nov,84,1,unknown,no
25305,47,admin.,divorced,primary,cellular,18,nov,171,1,other,no
25306,35,blue-collar,married,secondary,unknown,18,nov,150,2,unknown,yes
25307,34,management,single,tertiary,cellular,18,nov,131,2,unknown,no
25308,56,technician,single,tertiary,cellular,18,nov,259,1,unknown,no
25309,49,blue-collar,married,primary,cellular,18,nov,115,2,unknown,no
25310,50,management,married,tertiary,cellular,18,nov,283,2,unknown,no
25311,33,blue-collar,married,secondary,cellular,18,nov,160,2,failure,no
25312,32,self-employed,single,tertiary,cellular,18,nov,482,1,unknown,yes
25313,53,management,married,tertiary,cellular,18,nov,121,3,unknown,no
25314,36,blue-collar,married,primary,cellular,18,nov,618,2,unknown,no
25315,39,blue-collar,married,secondary,cellular,18,nov,607,1,unknown,no
25316,41,housemaid,divorced,primary,cellular,18,nov,238,3,other,no
25317,51,management,married,tertiary,cellular,18,nov,61,2,failure,no
25318,42,blue-collar,married,primary,cellular,18,nov,139,2,unknown,no
25319,34,blue-collar,single,secondary,cellular,18,nov,643,2,unknown,no
25320,33,technician,married,tertiary,cellular,18,nov,168,3,failure,no
25321,32,blue-collar,married,secondary,cellular,18,nov,131,3,failure,no
25322,35,management,married,tertiary,cellular,18,nov,586,2,unknown,no
25323,53,self-employed,married,tertiary,cellular,18,nov,80,2,unknown,no
25324,46,blue-collar,married,secondary,telephone,18,nov,296,2,unknown,no
25325,32,technician,single,tertiary,cellular,18,nov,218,2,unknown,no
25326,42,services,married,secondary,cellular,18,nov,390,3,unknown,no
25327,31,services,married,secondary,cellular,18,nov,271,5,unknown,no
25328,47,technician,married,secondary,telephone,18,nov,195,3,other,no
25329,40,entrepreneur,married,secondary,cellular,18,nov,173,6,unknown,no
25330,36,entrepreneur,divorced,tertiary,cellular,18,nov,583,2,unknown,no
25331,32,services,married,secondary,cellular,18,nov,100,2,failure,no
25332,35,entrepreneur,married,tertiary,cellular,18,nov,150,4,unknown,no
25333,47,management,single,tertiary,cellular,18,nov,192,2,unknown,no
25334,51,management,divorced,tertiary,cellular,18,nov,185,4,other,no
25335,40,management,single,secondary,cellular,18,nov,411,3,failure,no
25336,37,admin.,married,secondary,telephone,18,nov,50,3,unknown,no
25337,56,retired,married,secondary,cellular,18,nov,163,2,failure,no
25338,45,admin.,married,secondary,cellular,18,nov,108,5,unknown,no
25339,33,technician,divorced,secondary,cellular,18,nov,167,5,unknown,no
25340,49,technician,married,secondary,cellular,18,nov,643,3,unknown,no
25341,32,management,married,secondary,cellular,18,nov,486,2,failure,no
25342,39,management,married,tertiary,cellular,18,nov,160,3,unknown,no
25343,41,admin.,married,secondary,cellular,18,nov,425,2,failure,no
25344,59,management,married,secondary,cellular,18,nov,84,2,unknown,no
25345,45,entrepreneur,married,secondary,cellular,18,nov,275,2,unknown,no
25346,49,self-employed,single,tertiary,cellular,18,nov,643,2,unknown,no
25347,41,blue-collar,married,primary,cellular,18,nov,187,3,unknown,no
25348,36,technician,married,secondary,cellular,18,nov,476,2,failure,no
25349,46,blue-collar,married,secondary,cellular,18,nov,240,3,failure,no
25350,38,technician,married,secondary,telephone,18,nov,33,4,unknown,no
25351,34,blue-collar,married,secondary,cellular,18,nov,591,2,failure,no
25352,32,blue-collar,married,secondary,cellular,18,nov,77,3,unknown,no
25353,34,technician,single,tertiary,cellular,18,nov,72,2,failure,no
25354,47,management,divorced,tertiary,cellular,18,nov,203,3,unknown,no
25355,30,admin.,married,secondary,cellular,18,nov,51,4,unknown,no
25356,34,self-employed,divorced,tertiary,cellular,18,nov,157,2,unknown,no
25357,44,blue-collar,divorced,secondary,cellular,18,nov,643,2,other,no
25358,50,technician,divorced,secondary,cellular,18,nov,364,2,unknown,no
25359,41,management,married,secondary,cellular,18,nov,233,2,unknown,no
25360,31,blue-collar,married,secondary,cellular,18,nov,394,2,unknown,no
25361,30,management,married,tertiary,cellular,18,nov,342,2,failure,no
25362,30,admin.,single,secondary,telephone,18,nov,285,2,failure,no
25363,34,self-employed,divorced,secondary,cellular,18,nov,65,1,unknown,no
25364,43,services,married,secondary,cellular,18,nov,200,1,failure,no
25365,33,blue-collar,married,secondary,cellular,18,nov,62,6,unknown,no
25366,51,management,single,tertiary,cellular,18,nov,157,2,failure,no
25367,45,technician,divorced,secondary,cellular,18,nov,39,2,failure,no
25368,46,management,divorced,tertiary,telephone,18,nov,249,3,failure,no
25369,39,management,single,tertiary,telephone,18,nov,40,1,unknown,no
25370,51,management,single,tertiary,cellular,18,nov,99,1,unknown,no
25371,30,blue-collar,married,secondary,cellular,18,nov,189,1,failure,no
25372,40,management,married,tertiary,cellular,18,nov,643,1,unknown,no
25373,36,management,married,tertiary,cellular,18,nov,379,1,unknown,no
25374,32,technician,single,tertiary,telephone,18,nov,115,4,unknown,no
25375,46,management,single,secondary,cellular,18,nov,437,1,unknown,no
25376,40,admin.,divorced,secondary,cellular,18,nov,166,3,failure,no
25377,46,services,divorced,secondary,cellular,18,nov,105,5,failure,no
25378,35,blue-collar,married,secondary,cellular,18,nov,135,3,unknown,no
25379,45,admin.,married,secondary,cellular,18,nov,188,2,unknown,no
25380,58,technician,married,tertiary,telephone,18,nov,263,2,unknown,no
25381,32,blue-collar,single,secondary,cellular,18,nov,459,3,unknown,no
25382,49,self-employed,married,tertiary,cellular,18,nov,139,1,other,no
25383,39,management,married,tertiary,cellular,18,nov,341,1,unknown,no
25384,33,management,single,tertiary,cellular,18,nov,247,1,unknown,no
25385,31,management,single,tertiary,cellular,18,nov,235,1,failure,no
25386,55,management,divorced,secondary,cellular,18,nov,105,1,unknown,no
25387,34,management,married,tertiary,cellular,18,nov,80,1,unknown,no
25388,53,retired,married,secondary,cellular,18,nov,180,1,failure,no
25389,42,blue-collar,married,secondary,cellular,18,nov,158,1,unknown,no
25390,32,management,married,secondary,cellular,18,nov,111,1,unknown,no
25391,30,admin.,married,secondary,cellular,18,nov,643,1,unknown,yes
25392,48,blue-collar,married,primary,cellular,18,nov,246,1,failure,no
25393,34,blue-collar,married,secondary,cellular,18,nov,149,1,failure,no
25394,35,technician,married,secondary,cellular,18,nov,83,2,failure,no
25395,52,management,married,tertiary,cellular,18,nov,121,1,other,no
25396,39,technician,married,tertiary,cellular,18,nov,247,2,unknown,no
25397,48,management,married,secondary,cellular,18,nov,173,1,unknown,no
25398,31,management,married,tertiary,cellular,18,nov,141,2,failure,no
25399,36,management,married,tertiary,cellular,18,nov,193,4,failure,no
25400,31,admin.,married,secondary,cellular,18,nov,467,1,unknown,no
25401,31,technician,married,tertiary,cellular,18,nov,643,1,unknown,no
25402,51,entrepreneur,married,primary,cellular,18,nov,643,4,unknown,yes
25403,36,housemaid,married,secondary,telephone,18,nov,176,4,unknown,no
25404,45,blue-collar,married,secondary,cellular,18,nov,66,1,failure,no
25405,30,admin.,married,secondary,cellular,18,nov,106,1,unknown,no
25406,31,admin.,married,secondary,cellular,18,nov,530,1,failure,no
25407,35,services,married,secondary,cellular,18,nov,110,1,other,no
25408,51,self-employed,married,primary,telephone,18,nov,366,3,failure,no
25409,51,technician,married,secondary,telephone,18,nov,82,6,unknown,no
25410,41,technician,married,secondary,cellular,18,nov,129,2,unknown,no
25411,47,admin.,married,secondary,cellular,18,nov,136,5,unknown,no
25412,50,technician,married,secondary,telephone,18,nov,251,4,unknown,no
25413,42,blue-collar,married,secondary,cellular,18,nov,203,1,unknown,no
25414,56,management,married,tertiary,cellular,18,nov,543,1,unknown,yes
25415,48,management,married,tertiary,telephone,18,nov,643,3,unknown,no
25416,31,self-employed,single,secondary,cellular,18,nov,216,1,unknown,no
25417,41,blue-collar,married,secondary,cellular,18,nov,25,1,unknown,no
25418,56,retired,married,tertiary,cellular,18,nov,630,1,other,no
25419,34,entrepreneur,married,secondary,cellular,18,nov,252,2,unknown,no
25420,46,entrepreneur,married,tertiary,cellular,18,nov,288,1,unknown,no
25421,43,management,married,secondary,telephone,18,nov,164,1,other,no
25422,36,management,single,tertiary,cellular,18,nov,307,1,unknown,no
25423,33,blue-collar,married,primary,cellular,18,nov,643,1,unknown,no
25424,51,technician,divorced,secondary,cellular,18,nov,577,4,unknown,no
25425,42,management,married,secondary,cellular,18,nov,400,1,unknown,no
25426,30,technician,married,secondary,cellular,18,nov,372,1,failure,no
25427,41,entrepreneur,married,secondary,cellular,19,nov,90,2,unknown,no
25428,48,management,married,tertiary,cellular,19,nov,77,2,unknown,no
25429,51,management,married,tertiary,cellular,19,nov,139,3,unknown,no
25430,43,entrepreneur,married,tertiary,cellular,19,nov,167,3,unknown,no
25431,55,technician,married,secondary,cellular,19,nov,427,3,unknown,no
25432,44,services,married,secondary,telephone,19,nov,178,5,failure,no
25433,33,management,single,tertiary,cellular,19,nov,308,5,unknown,no
25434,39,blue-collar,married,primary,cellular,19,nov,206,5,unknown,no
25435,35,management,divorced,tertiary,cellular,19,nov,89,1,unknown,no
25436,31,technician,divorced,tertiary,cellular,19,nov,62,1,unknown,no
25437,35,management,married,tertiary,cellular,19,nov,308,4,unknown,no
25438,41,entrepreneur,married,tertiary,cellular,19,nov,209,1,failure,no
25439,36,admin.,single,tertiary,cellular,19,nov,56,2,unknown,no
25440,33,management,married,tertiary,telephone,19,nov,103,1,unknown,no
25441,37,management,married,tertiary,cellular,19,nov,366,3,unknown,yes
25442,36,management,married,tertiary,cellular,19,nov,112,3,unknown,no
25443,35,technician,divorced,tertiary,cellular,19,nov,98,2,unknown,no
25444,44,admin.,married,secondary,cellular,19,nov,180,3,unknown,no
25445,58,self-employed,married,tertiary,cellular,19,nov,643,2,failure,no
25446,55,blue-collar,divorced,secondary,cellular,19,nov,113,1,failure,no
25447,53,management,married,tertiary,cellular,19,nov,84,3,unknown,no
25448,58,technician,married,secondary,cellular,19,nov,135,1,unknown,no
25449,33,management,married,tertiary,cellular,19,nov,299,1,unknown,no
25450,32,admin.,single,tertiary,cellular,19,nov,100,1,failure,no
25451,46,technician,single,secondary,cellular,19,nov,643,3,unknown,yes
25452,31,technician,single,secondary,cellular,19,nov,347,1,unknown,no
25453,50,housemaid,divorced,secondary,cellular,19,nov,126,1,unknown,no
25454,38,entrepreneur,married,tertiary,cellular,19,nov,108,1,unknown,no
25455,30,management,single,tertiary,cellular,19,nov,511,1,unknown,yes
25456,46,blue-collar,divorced,secondary,cellular,19,nov,277,1,unknown,no
25457,42,technician,married,secondary,cellular,19,nov,101,1,unknown,no
25458,45,management,married,tertiary,cellular,19,nov,643,1,unknown,no
25459,36,management,married,tertiary,cellular,19,nov,146,1,unknown,no
25460,48,technician,married,primary,cellular,19,nov,119,1,unknown,no
25461,42,services,married,tertiary,telephone,19,nov,142,4,failure,no
25462,30,management,married,tertiary,cellular,19,nov,364,2,success,no
25463,37,technician,married,secondary,cellular,19,nov,643,1,failure,no
25464,39,management,single,secondary,cellular,19,nov,43,1,other,no
25465,30,entrepreneur,married,tertiary,cellular,19,nov,375,1,unknown,no
25466,32,services,divorced,secondary,cellular,19,nov,81,1,failure,no
25467,38,blue-collar,married,primary,cellular,19,nov,370,1,unknown,no
25468,47,entrepreneur,divorced,secondary,cellular,19,nov,125,1,unknown,no
25469,39,management,single,tertiary,cellular,19,nov,147,1,failure,no
25470,31,management,single,tertiary,cellular,19,nov,112,1,failure,no
25471,38,technician,married,tertiary,cellular,19,nov,280,1,unknown,no
25472,50,services,divorced,secondary,cellular,19,nov,242,1,unknown,no
25473,32,blue-collar,single,secondary,cellular,19,nov,184,2,failure,no
25474,45,management,married,secondary,cellular,19,nov,159,1,failure,no
25475,33,management,single,tertiary,cellular,19,nov,140,1,failure,no
25476,35,blue-collar,single,secondary,cellular,19,nov,643,1,unknown,no
25477,33,management,single,tertiary,cellular,19,nov,199,1,unknown,no
25478,30,management,single,tertiary,cellular,19,nov,192,1,failure,no
25479,52,admin.,married,secondary,cellular,19,nov,310,4,unknown,no
25480,50,blue-collar,married,primary,cellular,19,nov,189,1,unknown,no
